videoId,title,parentId,textDisplay,authorChannelId,authorDisplayName,likeCount,publishedAt,updatedAt
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgxJhtRHMVhhPdgR-BV4AaABAg,Chaeryeong's high note is really the highlight of the song I was so shook 😍🤧😭,UCc2xtr-NzH99RDYI-z6drDg,Ma Lau,36,2022-10-21T15:32:17Z,2022-10-21T15:32:17Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgzTIaVLZFCf4f-77Cl4AaABAg,"This song compliments Lia's voice 😭 so much
Also they are all amazing",UC6aSVuNuh7gh00JSrUyL-mQ,Know'sTVee,38,2022-10-21T05:10:17Z,2022-10-21T05:10:17Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgywxPBdxFFhwPbVX6l4AaABAg,2:40 Chaeryeong slays so much!!!,UCcLwc5PoIk5M-aqsGVHX6tQ,Zombie Miraculer,33,2022-10-21T05:16:06Z,2022-10-21T05:16:06Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgwRV4Nze0cmI3FmXKh4AaABAg,Chaeryeongs Vocals finally stood out the most aaaaa finally equal lines ❤❤❤❤❤😍😍,UCxd3O7sXyZF7iMOeKwk3afQ,KUROMI._.suaxoxo,15,2022-10-21T19:50:19Z,2022-10-21T19:50:19Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgyuPv1kRSP0HUaigZF4AaABAg,This song really suits with Lia's voice,UC8bW467VH9UteO7uZ3M7KFA,Luis Zelaya,16,2022-10-21T06:52:24Z,2022-10-21T06:52:24Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),Ugxv-Ek_qPkWG3LgFgB4AaABAg,Yuna's chorus is everything,UC3uP9xFf4ND0uQNqABGGqVw,Fluffy,9,2022-10-21T22:14:55Z,2022-10-21T22:14:55Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgxkKnGyr5OimaXgV-B4AaABAg,the only channel with a correct line distribution! Good!,UCTcZrLWJ3avrHO8uBZz8pMA,lala lili,14,2022-10-21T05:14:48Z,2022-10-21T05:14:48Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),Ugw769f8Bnnq0qFYXhB4AaABAg,that's was amazing song❤❤🔥❤,UCDN4UFxYbzvgBuL0r1HfKcQ,lulu paw,9,2022-10-21T05:11:01Z,2022-10-21T05:11:01Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgzlttDFLQlR4cD_gth4AaABAg,2:41 CHAERYEONG’S HIGHNOTE UH HELLO??!?,UCJct94T9lTx-z-qz4Ru5JCA,maymay240,24,2022-10-21T05:24:04Z,2022-10-21T05:24:04Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgzwMubTU16ij4yBlIh4AaABAg,WHY I HEAR THERE'S HIGH LIGHT MOMENT MELODY LIKE A TAYLOR SWIFT LOVE STORY 🥲❤️‍🔥,UCawVxyhdN5_yeU7R7bcMaSg,Kanchana Kodithuwakku,7,2022-10-21T13:49:04Z,2022-10-21T13:49:04Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),Ugw1XYtbDq5JY7NTxnJ4AaABAg,This sounds like love story,UCNFbsbjS_PWO_08hxSGUQig,sliver Coat,6,2022-10-21T12:09:48Z,2022-10-21T12:09:48Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgzQHjyKbbtSxWPaUh54AaABAg,"pls make lyrics for all kihyun new album plss!

anyways, CHAERYEONG HIGHNOTES!! 🤌🏻🤌🏻💋💋",UCClUU0E-EuZuu_5oAmLfiHg,qissychu,2,2022-10-26T10:11:34Z,2022-10-26T10:12:34Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgxumpePNS6GpTK-z7h4AaABAg,"Zaty, Hiiii I found this song called Lovin Me by a new kpop girl group called Fifty Fifty. Can you please make something like this for them? I'm really curious about the lyrics",UCwwzDqy8Aca6k2t9tGePsVA,Kaito Psychotato,2,2022-11-19T05:22:56Z,2022-11-19T05:22:56Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),Ugz0Huxv--sW5KR2MjJ4AaABAg,Personally the beggining is my fav part,UC11tw6meoJM_hs4gA3WegFA,SVT_L0VER,0,2022-10-23T10:58:26Z,2022-10-23T10:58:26Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgzjJCQZXFXTKdgIkPB4AaABAg,I'm the only one who thinks that Yeji from Boys like you looks soo much alike Yeji from Wannabe,UCnXvSCzCK-5ZAEnJQETAZhA,Ναρκίσσα Ουέσλι,0,2022-12-02T18:30:21Z,2022-12-02T18:30:21Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgxP1N36t29t8SWUqIt4AaABAg,Please sub Wei's new album! Thank you~,UCP5u6zkAVsExsQbVGAOg6og,Beth Rose,2,2022-10-22T07:03:06Z,2022-10-22T07:03:06Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),Ugwttxk9tR5CxU_0jm14AaABAg,"It sounds like Love Story by Taylor.
The chorus part to be specific !!!",UC5xyLRYET9YA25a5eqb86aQ,Anam Rehman,10,2022-10-21T06:13:45Z,2022-10-21T06:13:45Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgzKG7st-fMIFWt--Ll4AaABAg,The song just came out how are you so fast😧,UCBauaae6hKFC9tedt7a-TNw,I.N,13,2022-10-21T05:05:30Z,2022-10-21T05:05:30Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgwQO8_90C3y07faL7V4AaABAg,Lyrics for viviz rum pum pum pls,UCmhUbBMTdsYPgXrmozI4Ytg,Maisarah,2,2022-10-27T10:13:45Z,2022-10-27T10:13:45Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),UgwH5XCyXJnxt1bSbpZ4AaABAg,"At the chorus 
Its not ""boy outta date""
It's
""I Don't date yet""",UC46f7fGx8FkbBeUiQhkypsg,¿★BLɅϽKPIИKᵛⁱᵈᵉᵒˢ‽?¡,1,2022-10-21T06:58:59Z,2022-10-21T06:58:59Z
x0wTYYUIZgU,ITZY - 'Boys Like You' Lyrics [Color Coded_Eng] (With Korean Translation),Ugzv04PKalSrQ9vLzCx4AaABAg,Cravity please,UC0-xTin56snIBic486ODhMQ,♕SEONGMIN♕,1,2022-10-21T15:59:05Z,2022-10-21T15:59:05Z
