videoId,title,commentId,textDisplay,authorDisplayName,likeCount,publishedAt,updatedAt
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",Ugypi3Qi6RNS8hz9V_t4AaABAg,"this song will never get old, i hope they comeback with this kind of song and concept again",Putra Jogja168,2000,2023-06-15T19:32:16Z,2023-06-15T19:32:16Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgxjStv1Q1MNjRy0F7x4AaABAg,This will still remain as the most iconic 4th gen kpop song and MV of all time.,Bryan Guegan,2852,2023-07-06T14:06:03Z,2023-07-06T14:06:21Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgysDMFA3mCvARBlnb94AaABAg,Midzy let’s make wannabe the first 4th gen song to have 1b!,Fatima,1057,2023-09-05T18:10:44Z,2023-09-05T18:10:44Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgyffNiKRz8mnJqS8DB4AaABAg,I Love you ITZY ❤❤❤❤❤,Darius Lozneanu,6,2023-09-28T17:25:51Z,2023-09-28T17:25:51Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgxVSBgLOyvjSXWa1T94AaABAg,Nunca canso dessa música e mv,Esther,2,2023-10-03T01:12:49Z,2023-10-03T01:12:49Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgwIvrZc8gxlXfNFIXF4AaABAg,ITZY ❤❤❤❤❤,Noor sami Salm,2,2023-09-01T12:18:10Z,2023-09-01T12:18:10Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgxQmjkKAgdu6FNlSOZ4AaABAg,This song is *iconic* not gonna lie,Shin Joanne,745,2020-12-12T02:39:19Z,2020-12-12T02:39:19Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",Ugw-rLDbo9BgRqyv05F4AaABAg,Everyday I come back to this MV because it's just so iconic,hyejiwons,753,2023-07-31T12:25:09Z,2023-07-31T12:25:09Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgyO2V_ed6xwL94pOwR4AaABAg,We always love Itzy forever,Luna S,8,2023-06-25T01:32:11Z,2023-06-25T01:32:11Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",Ugx_XV4HttF-IVr1Okd4AaABAg,Most iconic song in 4th gen kpop,ThV♡~7,7,2023-08-24T08:27:35Z,2023-08-24T08:27:35Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",Ugz8DBGZgwJjYGF4Adl4AaABAg,My favorite mv ever,shattii,3,2023-08-07T09:51:50Z,2023-08-07T09:51:50Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgySkq8qREI8IgkJWat4AaABAg,"i love this song so much, midzy forever!! ♾️",kenna !! ◡̈ - kpop stan 🤍,2,2023-09-12T14:01:04Z,2023-09-12T14:01:04Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",Ugy33CM1643JQw_rUMV4AaABAg,"This exactly ryujin’s era 
-more lines
-visual attack
-center of the group",7. Ar Rafi' Kusuma,3121,2020-03-09T11:19:28Z,2020-03-09T11:19:28Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgwHVaolLMGty-KTguF4AaABAg,Mv đúng đỉnh luôn á,quynh truc,3,2023-07-23T23:48:24Z,2023-07-23T23:48:24Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgxbeewmRRObe-S1nPd4AaABAg,Ryunjin’s shoulder dance was one of the most iconic dance  move in K-Pop History,Karrrrrr,482,2023-08-06T16:22:48Z,2023-08-08T14:16:13Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",Ugwy2SP9t8-oBafTfnF4AaABAg,1M+ per week until we hit 600M! Fighting...,MaRk,6,2023-09-03T03:55:00Z,2023-09-03T03:55:00Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgwytFmtECRDmR14v4N4AaABAg,one of the best kpop songs ever,b_night,3,2023-07-10T13:43:27Z,2023-07-10T13:43:27Z
fE2h3lGlOsk,"ITZY ""WANNABE"" M/V @ITZY",UgxFG7bWKrT23pHxGzR4AaABAg,이 노래는 절대 질리지 않을 것 같아요 ❤❤❤,Lola,2,2023-09-30T14:19:49Z,2023-09-30T14:19:49Z
