videoId,title,commentId,textDisplay,authorDisplayName,likeCount,publishedAt,updatedAt
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugzq5tvxAa2egYfiFTl4AaABAg,"I love how all members has a *CHORUS PART, LIA* having mini rap parts ( as should be), *CHAE* having more Vocal parts ( she deserves to be in the vocal line) and of course I love how fast *Jaeguchi* doing the lyrics",TWICENOPHILE,1480,2022-07-15T04:31:01Z,2022-07-15T04:47:47Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgxyWRLXP0eqLNzTaHR4AaABAg,I LOVE THIS COMEBACK THEY ALL SLAYED!!!,Nash Ezher Gerna,641,2022-07-15T04:27:37Z,2022-07-15T04:27:37Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgwrXHMW-cHyceOkj9V4AaABAg,I love sneakers. It’s actually addicting I don’t see why stans drag it. It’s genuinely so good. Sneakers was SOTY.,x_dari_x,14,2023-01-30T01:34:46Z,2023-01-30T01:34:46Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugz8MtheOK76lOMFC3B4AaABAg,omg finally chaeryeong get many lines. i'm crying😭,Tito Saputra,609,2022-07-15T04:35:30Z,2022-07-15T04:35:30Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgyV6_qm0LbTUPnSg3p4AaABAg,"As always ITZY dazzle us with their voices, dancing and everything they are really amazing 😭❤️",urfav_vero,177,2022-07-15T04:28:58Z,2022-07-15T04:28:58Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugyx2h-0TzE0XwNVF_V4AaABAg,"Line distribution
Chaeryeong:34 seconds
Yeji:32 seconds
Lia:28 seconds
Yuna:26 seconds
Ryujin:23 seconds
I'M SO HAPPY MY BIAS CHAER GETS FIRST IN A TITLE TRACK😭❤️",Riyung,153,2022-07-15T05:17:00Z,2022-07-15T05:52:02Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugw9OWQNrtG0PK0fB9B4AaABAg,"People might not like this song at first but I know that they will now! Now that it came out I know this is gonna have a lot of wins and itzy is now back with a wonderful,showstopping,incredible song",itsfhanni,303,2022-07-15T04:40:13Z,2022-07-15T04:40:13Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugwzwo1OUEcCS7llbzN4AaABAg,"This song is a banger.
And the dance looks FIRE!!
Lia dance also IMPROVED I'm so proud of her.
Summer of the year!!",Dinah Blakely,588,2022-07-15T04:30:42Z,2022-07-15T04:30:42Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgxFM2Q7Lgcd_Thl8EJ4AaABAg,imagine seeing this and not stanning ITZY... they are all out of the world visuals and they're all extremely talented i mean just look at THEM!,A,197,2022-07-15T04:51:29Z,2022-07-15T04:51:29Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgxG4LVz9JHunLDJmAV4AaABAg,2:09 yuna’s vocals😭😭😭 literally goosebumps. I’m so proud of her,O’there,61,2022-07-15T07:40:03Z,2022-07-15T07:40:03Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgzfigxF9DLktup7oH94AaABAg,The song and their look was perfect.. They slayed it...,Mredula Bhuiyan👒,99,2022-07-15T04:34:29Z,2022-07-15T04:34:29Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugyo4yFuEip40yipCEp4AaABAg,"Chorus part sang by each members
0:48 = Yuna
0:56 = Yeji
1:36 = Lia
1:44 = Ryujin
2:32 = Chaeryoung
Have a nice day!",꧁𝕭𝖎𝖘𝖍_𝖈𝖍𝖆𝖘𝖊꧂,161,2022-07-15T18:46:19Z,2022-07-15T18:51:51Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugym9lb1HBD439tkJ1Z4AaABAg,their vocals are angelic period,Jay Manawis,59,2022-07-15T04:27:26Z,2022-07-15T04:27:26Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugz9m8Exlx1M5eZsWa94AaABAg,"All the members shine in this era , I love ittt",HGKP,44,2022-07-15T04:32:09Z,2022-07-15T04:32:09Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugx23aUz3IAkFJl-um14AaABAg,1:04 Im obsessed with Ryujin’s rap here ❤,Geana,7,2023-01-21T17:16:59Z,2023-01-21T17:16:59Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugy6YFFS7VutKoD-ueN4AaABAg,"I like it! Chae got so many great lines that show off her amazing vocal. Finally, a Chaeryeong era!!! I can feel it",Pamela Irene,19,2022-07-15T15:07:39Z,2022-07-15T15:07:39Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgwHVUpAYy6JUQgfjit4AaABAg,I LOVE THE CHORUS SO MUCH😭,Tito Saputra,24,2022-07-15T04:31:30Z,2022-07-15T04:31:30Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgwriEEBJ2J0uDvv4lB4AaABAg,love this song from them,maria,1,2023-04-14T05:26:24Z,2023-04-14T05:26:24Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgwziVOI0j4xIk7IrA54AaABAg,I love Sneakers song so much. This is exactly Itzy type of song u know what i am saying. Full of confidence and giving msg of confidence just like their all title songs. I love how we can take inspirational msg from their songs 😌👌🏻,BL&More,24,2022-07-15T05:14:18Z,2022-07-15T05:14:18Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgxmqkjLt1ktscsqncB4AaABAg,All members really shine this era !!!,Ashie,25,2022-07-15T04:38:20Z,2022-07-15T04:38:20Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugx_A8kZnJqvTbfCRQZ4AaABAg,THEIR COMEBACK WAS AMAZING,yuna,14,2022-07-15T04:54:46Z,2022-07-15T04:54:46Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgxjFGBJR7cAoVrRgNV4AaABAg,진짜 이런 하이틴 감성 듬뿍한 곡이 그리웠어요. ㅠㅠ 의상도 전부 예쁘고 산듯하고  이번곡 진짜 역대급으로 좋네요 ㅎㅎ,소현우,16,2022-07-15T04:44:24Z,2022-07-15T04:44:24Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgyweTc537b2WXxtrmV4AaABAg,I love how their self-empowerment concept is back. I hope they will stay on it 'cause they've known good for this.,Janeie,30,2022-07-15T05:21:17Z,2022-07-15T05:21:17Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugx2ihX74yvfsreMTF14AaABAg,THE PRECHORUS IS A BLESSING IT WAS SO GOOD,hwgyjz,233,2022-07-15T04:31:42Z,2022-07-15T04:31:50Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgyOi2zXi2fIsGZ_L4d4AaABAg,This song prechorus are just so addicted for me also love this comeback queens slayed,Bornpink,64,2022-07-15T04:27:12Z,2022-07-15T04:30:43Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgzRQQP9x7bS2Q_DqIF4AaABAg,"I really love this song. Idgaf about wht others say. Kpoppies be listening to most unoriginal remakes and calling them ""masterpieces"" while these type of fun, original songs gets hate.
""Childish"" as if kpop never had childish songs.there's like thousands,but they didn't get hate",Streamer 2.0,4,2023-04-06T06:47:50Z,2023-04-06T06:57:14Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugw9bCVBSQpoXeqhDhJ4AaABAg,FINALLY A SONG TO VIBE IN THE SUMMER <333,ibiawlshl,7,2022-07-15T13:46:27Z,2022-07-15T13:46:27Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgxIHHchCPsSQnCXhHt4AaABAg,"I love how all members have a CHORUS PART, LIA has mini rap parts as should be, and CHAE has more Vocal parts she deserves to be in the vocal line",Janvi,2,2022-08-10T12:07:35Z,2022-08-10T12:07:35Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),Ugz93ZwjhsYsjZsnQgN4AaABAg,Honestly i love their outfits in this era the most .,Pitoe Pan,7,2022-07-27T15:06:19Z,2022-07-27T15:06:19Z
lsMFZXJOHZ4,ITZY SNEAKERS Lyrics (있지 SNEAKERS 가사) (Color Coded Lyrics),UgzHXjYgFomQAG7BmbB4AaABAg,Chaeryeong shines this comeback,Atne,96,2022-07-15T04:48:21Z,2022-07-15T04:48:21Z
