videoId,title,commentId,textDisplay,authorDisplayName,likeCount,publishedAt,updatedAt
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgxNAerTk0HTUjitvjl4AaABAg,Lia’s vocals *SHINED* in this like yesss you go girl,Keira Shen,1078,2020-08-17T12:08:44Z,2020-08-17T12:08:44Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgzgNxafsU9ij4UWJKh4AaABAg,THEY REALLY NEED TO HAVE ANOTHER SONG LIKE THIS,haerinlee,415,2023-07-20T19:50:06Z,2023-07-20T19:50:06Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,Ugw7XvcLMkordPdfz3R4AaABAg,ITZY will always be iconic,yeji lodge,836,2023-05-16T10:30:50Z,2023-05-16T10:30:50Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgzADlcP3DqoQxjo-ol4AaABAg,ITZY LOVE YOUUUU,N,3,2023-05-29T01:12:39Z,2023-05-29T01:12:39Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,Ugw4yc-ZARwYnwzErHl4AaABAg,"i swear this is their best song. 
- each member really stood out and shined in their own respective lines
- the choreo also just pops out and is very eye catching 
- the overall vibe of the music video really slays, nice videography
- the song just slaps, from start to finish! 
NEED I SAY MORE???? 
THIS MUSIC VIDEO NEEDS MORE VIEWS!!!",sai,255,2023-05-06T13:59:28Z,2023-05-06T13:59:28Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgyIYy8tQnuQhvo_p_h4AaABAg,"I'm enjoying ITZY's MVs . am I late to know them ? They're awesome, love their music",Nyl Arri's Highlights,1,2023-08-29T02:20:36Z,2023-08-29T02:20:36Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgzCnUvUvqhbiqY-In54AaABAg,It’s good to listen “Not Shy”while you’re in road trip because it feels like you’re in the M/V.,Samantha Kim,3793,2020-08-19T14:05:54Z,2020-08-19T14:05:54Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,Ugx60Vd-idjumGCVPvh4AaABAg,Their facial expressions and dance performances are incredible! !,cosmos,155,2023-03-26T16:37:31Z,2023-03-26T16:37:31Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgzQRibAucLedXcKc8Z4AaABAg,"I will *NEVER* get tired of Ryujin's ""BALEPAPA OSSEO DA CUZ I'M NOT SHY~"" anti-drop part.",Bryan Guegan,201,2023-03-23T06:22:22Z,2023-03-23T06:22:22Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgxFo7PVzHnYP-EH0xd4AaABAg,Still my fav Itzy song and the song <3,Misty Brehmer,3,2023-07-27T22:44:11Z,2023-07-27T22:44:11Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgxzO6ma2AJT0uqf3Zd4AaABAg,I wish they would release another song like this! ITZY still has a lot of potential,tortolexie,18,2023-07-07T15:24:17Z,2023-07-07T15:24:17Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgxrEHaWbUSo0SiLrCV4AaABAg,Yeji hermosa ❤,Estefany,0,2023-07-02T19:40:27Z,2023-07-02T19:40:27Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgxEJIyQnpHZJnl0fDl4AaABAg,Popular opinion: this MV will be forever iconic,J-J MAGNAYE,2006,2022-06-15T11:09:52Z,2022-06-15T11:09:52Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgxhYwxEfmau3qvcDGR4AaABAg,I LOVE THIS SONG SMMM,Jisubxrry,3,2023-06-06T11:23:09Z,2023-06-06T11:23:09Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgyH1-HgeyA9RHiVlVp4AaABAg,This song is really amazing after three years later.,Chae,2,2023-08-26T10:00:23Z,2023-08-26T10:00:23Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgzLdHiWWytzTdHSaR94AaABAg,Devuelta al pasado para revivir esta joyita de video,Gustavo L. Lianna,3,2023-08-26T18:44:39Z,2023-08-26T18:44:39Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,Ugya9meoHPqM_R_Wis94AaABAg,Always be iconic Itzyyyyyy 👑,Dia Min,1,2023-09-15T17:24:30Z,2023-09-15T17:24:30Z
wTowEKjDGkU,ITZY “Not Shy” M/V @ITZY,UgwSx_4OLd6_S3oOerV4AaABAg,"Masih inget abis nonton paskibra, langsung stream ini MV haha. Ikonik banget liris pas tujuh belasan dan lagunya enak",chlloreo_,3,2023-07-30T02:39:40Z,2023-07-30T02:39:40Z
