videoId,title,parentId,textDisplay,authorChannelId,authorDisplayName,likeCount,publishedAt,updatedAt
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],Ugyj1b8PdP96Z3dihLB4AaABAg,"itzy's songs sound much more powerful to me in english because i can understand it ! their ""love yourself"" concept comes across more stronger and i love it",UC_-2ikm3y3nydqNWNgT0vWA,jade k,2840,2021-01-22T06:26:56Z,2021-01-23T10:49:21Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgwLlELhh-KkVO1ZaRJ4AaABAg,*ITZY ENGLISH SONG VERSION IS LITERALLY MATCH EACH SONG.*,UCza261yViUTM4ApaFLLgDlw,amirun haikal,1019,2021-01-22T07:02:05Z,2021-01-22T07:02:05Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgxpME32TOeS1KBhOu94AaABAg,"My English version ranking
1. Icy
2. Dalla Dalla
3. Wannabe
4. Not shy",UCLbrRDlHROBk4RaYpD8nP7A,Troy Yap,836,2021-01-23T12:37:09Z,2021-01-23T12:37:09Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgxkSylTv_8poGABxcx4AaABAg,Ryujin’s voice sounds deeper in english,UCRCdzRWKr3vSGFhvTHw2D0w,Trinity,1212,2021-01-22T08:24:41Z,2021-01-22T08:24:41Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgwBV1Md8TeR3872A_t4AaABAg,"wannabe, dalla dalla and not shy: we are the best songs in the album
icy: u sure????? 😌",UCOXTno_SM2CDG3dfXR2Tfqw,jisooyah,2962,2021-01-22T06:23:40Z,2021-01-22T19:57:46Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],Ugw_gFZCa5zYIykxjCh4AaABAg,like seriously itzy is one of the best groups who has enlish version of their songs,UCu6VMt_aTKciekG0dAqe0Jg,히이쿠라,724,2021-01-22T07:14:13Z,2021-01-22T07:14:13Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgwEZ8O-MFQ5jb29xTh4AaABAg,"Is it just me, or ITZY english tracks are always so cool to listen to? Sometimes I find English versions cringey but ITZYs are always so soothing?",UCZYQNd1KQPnd9d50kwI-XJA,Zepeto Queen Ivy,11,2021-07-25T05:07:46Z,2021-07-25T05:07:46Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgyllSi_ogUyn3W5aD94AaABAg,"Yuna saying “The ice is so thin, don’t be falling for me, bling bling bling shining like a star baby that’s me, icy!” is everything😭💙❄️",UCWpyF2KkHz-lbZIhzrKiW_g,jupiter 9,62,2021-01-22T17:08:57Z,2021-01-23T07:10:08Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],Ugz448Da4agPW9hIG8J4AaABAg,"Ryujin and Yeji when they say ""it don't matter, all you haters"" sounds almost the same voice",UCHG85JPSG2vj2LNQdpawKig,LALALA,467,2021-01-22T11:36:45Z,2021-01-22T11:36:45Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgzFyio2v9IcdUlI7bp4AaABAg,I'm so proud of all of them but especially Yeji! Her English pronunciation here sounds so good especially knowing how she kind of had a hard time with it.,UCFX2HKgoxGzFVPazu1xugZg,Lawol,32,2021-01-26T15:28:10Z,2021-01-26T15:28:38Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgwXVLmL1V9uCqfwF354AaABAg,why do i feel like this song was originally in english? the pacing of the lyrics match perfectly,UCU_ofMaEzTy1SNlcX0rdoXQ,Leila Dela Cruz,251,2021-01-22T17:22:58Z,2021-01-22T17:22:58Z
MR3BjoewdQc,ITZY - 'ICY' [ENGLISH VERSION] Lyrics [Color Coded_Eng],UgwCWn2u9UzEMZsTAUB4AaABAg,ITZY SINGING IN ENGLISH HITS DIFFERENT!,UCJe3dh1eb76QjMHSAuAhU1g,Mia_,83,2021-01-22T07:02:40Z,2021-01-22T07:02:40Z
